2018-01-24,11282.258333333333
2018-01-25,11214.44
2018-01-26,10969.815
2018-01-27,11524.776666666667
2018-01-28,11765.71
2018-01-29,11212.654999999999
2018-01-30,10184.061666666666
2018-01-31,10125.013333333334
2018-02-01,9083.258333333333
2018-02-02,8901.901666666667
2018-02-03,9076.678333333333
2018-02-04,8400.648333333333
2018-02-05,6838.816666666667
2018-02-06,7685.633333333334
2018-02-07,8099.958333333333
2018-02-08,8240.536666666667
2018-02-09,8535.516666666668
2018-02-10,8319.876566184
2018-02-11,8343.455
2018-02-12,8811.343333333332
2018-02-13,8597.7675
2018-02-14,9334.633333333333
2018-02-15,9977.154
2018-02-16,10127.161666666667
2018-02-17,10841.991666666667
2018-02-18,10503.298333333334
2018-02-19,11110.964999999998
2018-02-20,11390.391666666668
2018-02-21,10532.791666666666
2018-02-22,9931.071666666667
2018-02-23,10162.116666666667
2018-02-24,9697.956
2018-02-25,9696.593333333332
2018-02-26,10348.603333333334
2018-02-27,10763.883333333333
2018-02-28,10370.164999999999
2018-03-01,11009.381666666668
2018-03-02,11055.815
2018-03-03,11326.948333333334
2018-03-04,11430.181666666665
2018-03-05,11595.54
2018-03-06,10763.198333333334
2018-03-07,10118.058
2018-03-08,9429.111666666666
2018-03-09,9089.278333333334
2018-03-10,8746.002
2018-03-11,9761.396666666666
2018-03-12,9182.843333333332
2018-03-13,9154.699999999999
2018-03-14,8151.531666666667
2018-03-15,8358.121666666666
2018-03-16,8530.402
2018-03-17,7993.674643641666
2018-03-18,8171.415
2018-03-19,8412.033333333333
2018-03-20,8986.948333333334
2018-03-21,8947.753333333334
2018-03-22,8690.408333333333
2018-03-23,8686.826666666666
2018-03-24,8662.378333333334
2018-03-25,8617.296666666667
2018-03-26,8197.548333333334
2018-03-27,7876.195
2018-03-28,7960.38
2018-03-29,7172.28
2018-03-30,6882.531666666667
2018-03-31,6935.48
2018-04-01,6794.105
